,id_inventario,titulo,nombre_autor,fondo (cm),ancho (cm),alto (cm),tecnica,tipo,material_base,material_secundario,tematica
1054,1002693,PAISAJE DEL SENA,"ALMELA COSTA, JOSE MARIA",0.0,55.0,45.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1055,1002694,MESA DE TRABAJO,"SANCHEZ AZPARREN, J.L.",0.0,170.0,122.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COMPOSICION
1056,1002695,SAN FRANCISCO,"ALMELA COSTA, JOSE MARIA",0.0,61.0,90.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RELIGIOSA
1057,1002696,CASAS VIEJAS,"VALVERDE CANOVAS, MIGUEL",0.0,38.5,28.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1058,1002697,BODEGON,"ALONSO LUZZY, RAMON",0.0,61.0,50.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON
1059,1002698,PUEBLO LEVANTINO,SANCHEZ MORATINOS,0.0,70.0,50.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1060,1002699,VISTA DE PUEBLO,"ALONSO LUZZY, RAMON",0.0,65.0,54.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1061,1002700,FLORES,"SANCHEZ PICAZO, PEDRO",0.0,92.0,56.7,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON
1062,1002701,BOLNUEVO CIUDAD ENCANTADA,SANJO,0.0,33.0,28.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE
1063,1002702,CASA JUNTO AL CALVARIO DE ALHAMA,SANJO,0.0,45.0,36.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE
1064,1002703,DUNAS,"ALONSO LUZZY, RAMON",0.0,46.0,33.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1065,1002705,BODEGON CON RETRATO DE FAMILIA,"CANO HERNANDEZ, PEDRO",0.0,60.0,67.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON
1066,1002706,PLAZA DEL AYUNTAMIENTO DE YECLA,RICO LOPEZ,0.0,100.0,72.0,DESCONOCIDA,PINTURA,OLEO,LIENZO,PAISAJE
1067,1007454,TITULO DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,METAL,,SIN DEFINIR
1068,1037320,MIERCOLES SANTO,BURGUE�O,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,ACUARELA,SIN DEFINIR
1069,1037623,CAZA,"MOLINA SANCHEZ, LUIS",0.0,98.0,73.0,DESCONOCIDA,PINTURA,OLEO,TABLEX,COSTUMBRISMO
1070,1037624,BODEGON CON PLANCHA,"MOLINA SANCHEZ, LUIS",0.0,53.0,42.0,DESCONOCIDA,PINTURA,OLEO,TABLEX,SIN DEFINIR
1071,1038994,TITULO DESCONOCIDO,"MORENO FERRER, FELICIDAD",0.0,140.0,220.0,DESCONOCIDA,PINTURA,TELA,OLEO,SIN DEFINIR
1072,1038995,TITULO DESCONOCIDO,"MACIAS, LUIS",0.0,37.0,180.0,DESCONOCIDA,PINTURA,ACRILICO,TELA,FIGURATIVO
1073,1038996,CONFIANZA,"COLLINS, HANNAH",0.0,220.0,165.0,DESCONOCIDA,FOTOGRAFIA,PAPEL,TABLERO AGLOMERADO/CONTRACHAP.,SIMBOLICO
1074,1038997,TITULO DESCONOCIDO,"MUNIATEGIANDIKOETXEA MARKIEGI,",3.0,183.0,200.0,DESCONOCIDA,PINTURA,ACRILICO,LINO,SIN DEFINIR
1075,1038998,TITULO DESCONOCIDO,"GARCIA, CONCHA",5.0,208.0,17.0,DESCONOCIDA,ESCULTURA,MADERA,ESCAYOLA,SIMBOLICO
1076,1038999,TITULO DESCONOCIDO,ORIOL VILLAPUIG,0.0,260.0,195.0,DESCONOCIDA,PINTURA,OLEO,TELA,COMPOSICION
1077,1039000,(L PESO DE LA VIDA,"TORMO FERNANDEZ, AMPARO",51.0,51.0,256.0,DESCONOCIDA,ESCULTURA,HIERRO,,EXPRESIONISMO
1078,1039001,CORONA DE AGUA,"CARRA, ADRIAN",16.0,66.0,66.0,DESCONOCIDA,ESCULTURA,PIEDRA,PIEDRA,COMPOSICION
1079,1039002,FINAL DE UN OSCURO CAMINO,"SICRE MAQUEDA, GONZALO",0.0,200.0,150.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,EXPRESIONISMO
1080,1039003,TITULO DESCONOCIDO,"DELGADO GIL-BERMEJO, JOSE MARI",0.0,260.0,200.0,DESCONOCIDA,PINTURA,OTROS,,SIN DEFINIR
1081,1039004,TITULO DESCONOCIDO,"PUCH ORTA, GONZALO",0.0,82.0,110.0,DESCONOCIDA,FOTOGRAFIA,PAPEL,,INTERIOR
1082,1039005,EL VIAJERO ESTATICO,"ROJAS PEINADO, ANTONIO",0.0,150.0,108.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,FIGURATIVO
1083,1039006,ME MIRAS TU MUNDO?,"PAGOLA MARIN,JAVIER",3.0,205.0,110.0,DESCONOCIDA,PINTURA,PAPEL,OTROS,FIGURATIVO
1084,1039007,TITULO DESCONOCIDO,"VARAS ALVAREZ, JORGE",0.0,0.0,300.0,DESCONOCIDA,ESCULTURA,MADERA,LEACRIL,SIMBOLICO
1085,1039008,D-DOLOR,"PEREZ CEBRIAN, TERESA",5.0,47.0,145.0,DESCONOCIDA,ESCULTURA,,OTROS,FIGURATIVO
1086,1043533,SAN FELIX DE CANTALICIO,"SUAREZ, LORENZO",0.0,159.0,223.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,SIN DEFINIR
1087,1043534,SAN F. DE CANT. RECIBIENDO EL NI�O JESUS,"SUAREZ, LORENZO",0.0,154.0,225.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,SIN DEFINIR
1088,1044600,PAISAJE,"NIETO, ENRIQUE",0.0,80.0,99.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,SIN DEFINIR
1089,1045060,SALINAS DE SAN PEDRO DEL PINATAR,"D�EZ DE REVENGA, TOM�S",0.0,54.0,65.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1090,1048764,RETRATO DE SU HIJO,"FLORES, PEDRO",0.0,0.0,0.0,DESCONOCIDA,PINTURA,GRABADO,,SIN DEFINIR
1091,1048765,RETRATO DE SU MUJER,"FLORES, PEDRO",0.0,19.0,26.0,DESCONOCIDA,PINTURA,OLEO,LIENZO,SIN DEFINIR
1092,1048766,CATEDRAL DE NOTRE-DAME,"FLORES, PEDRO",0.0,46.0,55.0,DESCONOCIDA,PINTURA,OLEO,LIENZO,SIN DEFINIR
1093,1048767,TORERO Y MAJA,"FLORES, PEDRO",0.0,46.0,55.0,DESCONOCIDA,PINTURA,OLEO,LIENZO,SIN DEFINIR
1094,1048768,VISTA DE UNA CALLE DE MADRID,"FLORES, PEDRO",0.0,32.0,37.0,DESCONOCIDA,PINTURA,OLEO,LIENZO,SIN DEFINIR
1095,1049300,PAISAJE DEL OISE,"EDUARDO, VICENTE",0.0,24.0,18.0,DESCONOCIDA,PINTURA,OLEO,TABLEX,SIN DEFINIR
1096,1049301,CLIENTES EN UN CAFE DE LA ROTONDA DE MONTPARNASE,"EDUARDO, VICENTE",0.0,70.0,38.0,DESCONOCIDA,PINTURA,OLEO,LIENZO,SIN DEFINIR
1097,1071090,SERIE MATORRALES I,"LOPEZ GARCIA-VASO, JOSE BLAS",0.0,46.0,116.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,SIN DEFINIR
1098,1072603,EL HUERTO DE LAS BOLAS,DESCONOCIDO,0.0,100.0,65.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1099,1073703,S.D,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,MUEBLE ARTISTICO,MADERA,,SIN DEFINIR
1100,1073704,S.D,OO,0.0,0.0,0.0,DESCONOCIDA,MUEBLE ARTISTICO,MADERA,,SIN DEFINIR
1101,1073705,BIEDER MELLER,OO,0.0,0.0,0.0,DESCONOCIDA,MUEBLE ARTISTICO,MADERA,,SIN DEFINIR
1102,1073706,BIEDER MELLER,OO,0.0,0.0,0.0,DESCONOCIDA,MUEBLE ARTISTICO,MADERA,,SIN DEFINIR
1103,1073707,S.D,OO,0.0,0.0,0.0,DESCONOCIDA,MUEBLE ARTISTICO,,,SIN DEFINIR
1104,1073876,FACHADA C. BELLUGA,"POZO, ANTONIO",4.0,69.0,84.0,DESCONOCIDA,DIBUJO,LIENZO,OLEO,SIN DEFINIR
1105,1077687,LEGADO ARTISTICO,"FLORES, PEDRO",0.0,0.0,0.0,DESCONOCIDA,LEGADO DE OBRAS Y BIENES DE U,,,SIN DEFINIR
1106,1079980,RETABLO CANTABRO DEL SIGLO XVIII,OO,0.0,0.0,0.0,DESCONOCIDA,RETABLO,MADERA,,SIN DEFINIR
1107,1116506,MATRONA,"LOPEZ GULLON, AMANDO",0.0,0.0,0.0,DESCONOCIDA,OBJETO DE ARTE,MADERA,BRONCE,SIN DEFINIR
1108,1117160,LATERAL DE LA CATEDRAL,"DIAZ BAUTISTA, ANTONIO",0.0,49.0,69.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,FIGURATIVO
1109,1117274,BOLA V,OO,0.0,0.0,0.0,DESCONOCIDA,ESCULTURA,PAPEL,PAPEL,SIN DEFINIR
1110,1117894,AFLUENCIAS,"LOPEZ GARCIA-VASO, JOSE BLAS",0.0,120.0,190.0,DESCONOCIDA,PINTURA,,MADERA,SIN DEFINIR
1111,1118866,SD,SALINAS CORREAS,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1112,1119684,DE SUSPIROS TENGO LLENA EL ALMA,"GONZALEZ BELTRAN, MARIANO",0.0,0.0,32.0,DESCONOCIDA,ESCULTURA,BRONCE,BRONCE,SIN DEFINIR
1113,1120993,VIRGEN DE ARRIXACA,"GONZALEZ MARCO,JOSE",0.0,0.0,0.0,DESCONOCIDA,ESCULTURA,MADERA,ESCAYOLA,SIN DEFINIR
1114,1154958,EL ESCONDITE,"FRANCO, FRANCIS",0.0,89.0,130.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,SIN DEFINIR
1115,1157413,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1116,1157414,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1117,1157415,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1118,1157416,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1119,1157417,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1120,1157418,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1121,1157419,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1122,1157420,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1123,1157421,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1124,1157422,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1125,1157423,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1126,1157424,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1127,1157425,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1128,1157426,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1129,1157427,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1130,1157428,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1131,1157429,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1132,1157430,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1133,1157431,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1134,1157432,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1135,1157433,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1136,1157434,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1137,1157435,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1138,1157436,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1139,1157437,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1140,1157438,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1141,1157439,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1142,1157440,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1143,1157441,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1144,1157442,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1145,1157443,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1146,1157444,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1147,1157445,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1148,1157446,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1149,1157447,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1150,1157448,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1151,1157449,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1152,1157450,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1153,1157451,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1154,1157452,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1155,1157453,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1156,1157454,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1157,1157455,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1158,1157456,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1159,1157457,CUADROS MUNICIPIOS REGION DE MURCIA,"BOVET, MATEO",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1160,1210889,REPOSTERO ESCUDO CONSEJO JURIDICO.,VARIOS,0.0,155.0,185.0,DESCONOCIDA,OTROS,LANA,LANA,SIN DEFINIR
1161,1229165,CASAS,"CANO HERNANDEZ, PEDRO",0.0,54.0,65.0,DESCONOCIDA,PINTURA,OLEO,LIENZO,PAISAJE
1162,1229166,VISTA DE MADRID,RODRIGUEZ J.F.,0.0,61.0,50.0,DESCONOCIDA,PINTURA,OLEO,LIENZO,PAISAJE
1163,1229167,EMBLEMA HERALDICO DE LA PROV. DE MURCIAC,"ROS, GERONIMO",0.0,42.0,59.0,DESCONOCIDA,PINTURA,TINTA,OTROS,HERALDICA
1164,1229168,VALLE DE RICOTE,"CANO HERNANDEZ, PEDRO",0.0,64.0,54.0,DESCONOCIDA,PINTURA,OLEO,LIENZO,PAISAJE
1165,1229169,LA VUELTA DEL RIO,"ROSIQUE GAYA, BLAS",0.0,49.0,71.4,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1166,1229170,PAISAJE DE LLANURA,"ROSIQUE GAYA, BLAS",0.0,120.0,88.0,DESCONOCIDA,PINTURA,OTROS,OLEO,PAISAJE
1167,1229171,CABEZA DE NI�O,"ROSIQUE GAYA, BLAS",0.0,32.0,40.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1168,1229172,CASAS,"CANO HERNANDEZ, PEDRO",0.0,65.0,79.0,DESCONOCIDA,PINTURA,OTROS,OLEO,PAISAJE
1169,1229173,VISTA DEL PUEBLO,"ROSIQUE GAYA, BLAS",0.0,32.0,49.0,DESCONOCIDA,PINTURA,OTROS,OLEO,PAISAJE
1170,1229174,PAISAJE DE HUERTA,"CANOVAS GONZALEZ, JOAQUIN",0.0,61.0,41.0,DESCONOCIDA,PINTURA,OTROS,OLEO,PAISAJE
1171,1229175,CARAVACA DE LA CRUZ,"ROSIQUE GAYA, BLAS",0.0,73.0,60.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE
1172,1229176,CASERIO,CANOVAS,0.0,73.0,50.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1173,1229177,ALMENDROS,"ROSIQUE GAYA, BLAS",0.0,61.0,50.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE
1174,1229178,ALMENDROS,"ROSIQUE GAYA, BLAS",0.0,48.0,31.0,DESCONOCIDA,PINTURA,OTROS,OLEO,PAISAJE
1175,1229179,VISTA DE MONTEAGUDO,CANOVAS MORALES,0.0,101.0,95.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1176,1229180,PAISAJE,"ROSIQUE GAYA, BLAS",0.0,61.0,49.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE
1177,1229181,DESNUDO DE MUJER,"MARTINEZ MANZANO, ANTONIO",0.0,140.0,120.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,GENERO
1178,1229182,RETRATO DE MUJER,"MARTINEZ MANZANO, ANTONIO",0.0,46.0,55.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1179,1229183,GITANA ANCIANA,"MARTINEZ MANZANO, ANTONIO",0.0,60.0,73.2,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1180,1229184,PAISAJE,"MARTINEZ MANZANO, ANTONIO",0.0,50.0,60.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1181,1229185,IGLESIA DE MI PUEBLO,"MARTINEZ MANZANO, ANTONIO",0.0,53.5,65.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1182,1229186,PAISAJE EN AMARILLO,"MARTINEZ MENGUAL, ANTONIO",0.0,130.0,194.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1183,1229187,BARCAS,MATO,0.0,34.0,24.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,MARINA
1184,1229188,PAISAJE,CAMPILLO CARCELES,0.0,135.0,92.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1185,1229189,INTERIOR,"CANO HERNANDEZ, PEDRO",0.0,51.5,64.0,DESCONOCIDA,PINTURA,OTROS,OLEO,COMPOSICION
1186,1229190,RETRATO,"CANO HERNANDEZ, PEDRO",0.0,37.0,45.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1187,1229191,BODEGON,"CANOVAS GONZALEZ, JOAQUIN",0.0,44.0,60.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COMPOSICION
1188,1229192,JARRON CON FLORES Y MANTILLA,"CANOVAS GONZALEZ, JOAQUIN",0.0,65.0,78.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON
1189,1229193,PAISAJE DE MONTEAGUDO,CANOVAS MORALES,0.0,101.0,94.0,DESCONOCIDA,PINTURA,LIENZO,TABLEX,PAISAJE
1190,1229194,SILLA CON CESTO,"CARRASCO JIMENO,JOSE MARIA",0.0,20.0,26.0,DESCONOCIDA,PINTURA,OTROS,OLEO,COMPOSICION
1191,1229195,BUHARDILLA,"CASTELLAR, JOAQUIN",0.0,40.0,50.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1192,1229196,COMPOSICION ABSTRACTA,ALARCON FELICES,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1193,1229197,LUIS PASCUAL DE RIQUELME Y SERVET 62/71,"VALVERDE CANOVAS, MIGUEL",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1194,1229198,GASPAR DE LA PE�A RODRIGUEZ 1909/1912,"VALVERDE CANOVAS, MIGUEL",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1195,1229199,YOKU LEYENDO EL PAIS,DESCONOCIDO,0.0,175.0,195.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,SIN DEFINIR
1196,1229200,JOSE MANUEL PORTILLO GUILLAMON,"VALVERDE CANOVAS, MIGUEL",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1197,1229201,PAISAJE URBANO,"ALCALDE, JUAN",0.0,73.0,60.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1198,1229202,GINES HUERTAS CELDRAN,"VALVERDE CANOVAS, MIGUEL",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1199,1229203,TORO,DESCONOCIDO,0.0,30.0,23.0,DESCONOCIDA,PINTURA,OTROS,TINTA,GENERO
1200,1229204,PUEBLO,DESCONOCIDO,0.0,61.0,49.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1201,1229205,JUAN A. PEREA MARTINEZ 1903/1904,"VALVERDE CANOVAS, MIGUEL",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1202,1229206,PAISAJE,DESCONOCIDO,0.0,45.5,38.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE
1203,1229207,JOSE ESTEVE MORA 1994/1896,"VALVERDE CANOVAS, MIGUEL",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1204,1229208,PAISAJE DE INVIERNO,ALEDO,0.0,49.0,37.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1205,1229209,VISTA DEL MALECON,"ALMANSA, SEVERO",0.0,22.0,25.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1206,1229210,PAISAJE DE CAMPA�A,"VALVERDE CANOVAS, MIGUEL",0.0,85.0,69.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1207,1229211,NOCTURNO,"MARTINEZ MENGUAL, ANTONIO",0.0,141.0,100.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,COMPOSICION
1208,1229212,ALMENDROS,MATO,0.0,33.5,24.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1209,1229213,ALEGORIA A LA PRIMAVERA,"MEDINA VERA, INOCENCIO",0.0,250.0,156.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1210,1229214,MERIENDA CAMPESTRE,"MEDINA VERA, INOCENCIO",0.0,228.0,154.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1211,1229215,PUEBLO JUNTO AL MAR,"ROSIQUE GAYA, BLAS",0.0,47.5,59.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE
1212,1229216,VIEJO,"ROSIQUE GAYA, BLAS",0.0,51.2,61.2,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1213,1229217,TIENDA CRISTIANA DE CAMPA�A,"CASTELLAR, JOAQUIN",0.0,51.0,69.0,DESCONOCIDA,PINTURA,OTROS,TINTA,GENERO
1214,1229218,CALLE SAURIN,"CERDA, L.",0.0,22.0,27.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1215,1229219,LOS HIJOS DEL REY EDUARDO,"RUIPEREZ, LUIS",0.0,108.0,89.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COMPOSICION
1216,1229220,VISTA URBANA,DIAZ CEREZO,0.0,50.0,36.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1217,1229221,CAMINANTE AZUL,"RUIZ, VICENTE",0.0,89.0,116.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COMPOSICION
1218,1229222,FLORES,"CERDA, L.",0.0,27.0,22.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,GENERO
1219,1229223,DEYA,RUIZ GARCIA-TREJO,0.0,63.0,44.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1220,1229224,PAISAJE MARITIMO,"RUIZ LLAMAS, GRACIA",0.0,130.0,81.0,DESCONOCIDA,PINTURA,OTROS,OLEO,PAISAJE
